bairro,classificacao_grupo,classificacao_cnae,quantidade,Total_de_pessoas_2022,densidade_por_10k
JARDIM SULACAP,Misto,Supermercados,3,14396.0,2.08
JARDIM SULACAP,Ultraprocessado,Cantinas / Alimentação preparada,78,14396.0,54.18
JARDIM SULACAP,Ultraprocessado,Lojas de conveniência / Varejo alimentar,22,14396.0,15.28
JARDIM SULACAP,Ultraprocessado,Restaurantes / Lanchonetes,118,14396.0,81.97
JARDIM SULACAP,Ultraprocessado,Serviços ambulantes,28,14396.0,19.45
JOA,Misto,Hipermercados,1,983.0,10.17
JOA,Ultraprocessado,Cantinas / Alimentação preparada,5,983.0,50.86
JOA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,1,983.0,10.17
JOA,Ultraprocessado,Restaurantes / Lanchonetes,5,983.0,50.86
LAGOA,In natura,Açougues / Padarias,4,18676.0,2.14
LAGOA,In natura,Hortifrutigranjeiros,2,18676.0,1.07
LAGOA,Misto,Mercearias,4,18676.0,2.14
LAGOA,Ultraprocessado,Cantinas / Alimentação preparada,43,18676.0,23.02
LAGOA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,12,18676.0,6.43
LAGOA,Ultraprocessado,Restaurantes / Lanchonetes,73,18676.0,39.09
LAGOA,Ultraprocessado,Serviços ambulantes,9,18676.0,4.82
LAPA,Misto,Mercearias,4,9116.0,4.39
LAPA,Ultraprocessado,Cantinas / Alimentação preparada,1,9116.0,1.1
LAPA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,2,9116.0,2.19
LAPA,Ultraprocessado,Restaurantes / Lanchonetes,12,9116.0,13.16
LARANJEIRAS,In natura,Açougues / Padarias,23,39692.0,5.79
LARANJEIRAS,In natura,Hortifrutigranjeiros,10,39692.0,2.52
LARANJEIRAS,In natura,Peixarias,2,39692.0,0.5
LARANJEIRAS,Misto,Hipermercados,9,39692.0,2.27
LARANJEIRAS,Misto,Mercearias,27,39692.0,6.8
LARANJEIRAS,Misto,Supermercados,4,39692.0,1.01
LARANJEIRAS,Ultraprocessado,Cantinas / Alimentação preparada,112,39692.0,28.22
LARANJEIRAS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,41,39692.0,10.33
LARANJEIRAS,Ultraprocessado,Restaurantes / Lanchonetes,161,39692.0,40.56
LARANJEIRAS,Ultraprocessado,Serviços ambulantes,26,39692.0,6.55
LEBLON,In natura,Açougues / Padarias,42,37709.0,11.14
LEBLON,In natura,Hortifrutigranjeiros,12,37709.0,3.18
LEBLON,In natura,Peixarias,8,37709.0,2.12
LEBLON,Misto,Hipermercados,14,37709.0,3.71
LEBLON,Misto,Mercearias,33,37709.0,8.75
LEBLON,Misto,Supermercados,5,37709.0,1.33
LEBLON,Ultraprocessado,Cantinas / Alimentação preparada,121,37709.0,32.09
LEBLON,Ultraprocessado,Lojas de conveniência / Varejo alimentar,62,37709.0,16.44
LEBLON,Ultraprocessado,Restaurantes / Lanchonetes,373,37709.0,98.92
LEBLON,Ultraprocessado,Serviços ambulantes,26,37709.0,6.89
LEME,In natura,Açougues / Padarias,8,12479.0,6.41
LEME,In natura,Hortifrutigranjeiros,2,12479.0,1.6
LEME,In natura,Peixarias,3,12479.0,2.4
LEME,Misto,Hipermercados,2,12479.0,1.6
LEME,Misto,Mercearias,23,12479.0,18.43
LEME,Misto,Supermercados,1,12479.0,0.8
LEME,Ultraprocessado,Cantinas / Alimentação preparada,45,12479.0,36.06
LEME,Ultraprocessado,Lojas de conveniência / Varejo alimentar,6,12479.0,4.81
LEME,Ultraprocessado,Restaurantes / Lanchonetes,75,12479.0,60.1
LEME,Ultraprocessado,Serviços ambulantes,14,12479.0,11.22
LINS DE VASCONCELOS,In natura,Açougues / Padarias,23,30228.0,7.61
LINS DE VASCONCELOS,In natura,Hortifrutigranjeiros,7,30228.0,2.32
LINS DE VASCONCELOS,In natura,Peixarias,6,30228.0,1.98
LINS DE VASCONCELOS,Misto,Hipermercados,8,30228.0,2.65
LINS DE VASCONCELOS,Misto,Mercearias,19,30228.0,6.29
LINS DE VASCONCELOS,Misto,Supermercados,2,30228.0,0.66
LINS DE VASCONCELOS,Ultraprocessado,Cantinas / Alimentação preparada,80,30228.0,26.47
LINS DE VASCONCELOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,5,30228.0,1.65
LINS DE VASCONCELOS,Ultraprocessado,Restaurantes / Lanchonetes,95,30228.0,31.43
LINS DE VASCONCELOS,Ultraprocessado,Serviços ambulantes,24,30228.0,7.94
MADUREIRA,In natura,Açougues / Padarias,71,39712.0,17.88
MADUREIRA,In natura,Hortifrutigranjeiros,53,39712.0,13.35
MADUREIRA,In natura,Peixarias,9,39712.0,2.27
MADUREIRA,Misto,Hipermercados,110,39712.0,27.7
MADUREIRA,Misto,Mercearias,91,39712.0,22.91
MADUREIRA,Misto,Supermercados,4,39712.0,1.01
MADUREIRA,Ultraprocessado,Cantinas / Alimentação preparada,235,39712.0,59.18
MADUREIRA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,75,39712.0,18.89
MADUREIRA,Ultraprocessado,Restaurantes / Lanchonetes,469,39712.0,118.1
MADUREIRA,Ultraprocessado,Serviços ambulantes,112,39712.0,28.2
MAGALHAES BASTOS,In natura,Açougues / Padarias,32,20938.0,15.28
MAGALHAES BASTOS,In natura,Hortifrutigranjeiros,11,20938.0,5.25
MAGALHAES BASTOS,Misto,Hipermercados,3,20938.0,1.43
MAGALHAES BASTOS,Misto,Mercearias,30,20938.0,14.33
MAGALHAES BASTOS,Ultraprocessado,Cantinas / Alimentação preparada,110,20938.0,52.54
MAGALHAES BASTOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,14,20938.0,6.69
MAGALHAES BASTOS,Ultraprocessado,Restaurantes / Lanchonetes,114,20938.0,54.45
MAGALHAES BASTOS,Ultraprocessado,Serviços ambulantes,22,20938.0,10.51
MANGUEIRA,In natura,Açougues / Padarias,7,18247.0,3.84
MANGUEIRA,In natura,Hortifrutigranjeiros,7,18247.0,3.84
MANGUEIRA,In natura,Peixarias,3,18247.0,1.64
MANGUEIRA,Misto,Hipermercados,1,18247.0,0.55
MANGUEIRA,Misto,Mercearias,21,18247.0,11.51
MANGUEIRA,Ultraprocessado,Cantinas / Alimentação preparada,61,18247.0,33.43
MANGUEIRA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,18247.0,4.93
MANGUEIRA,Ultraprocessado,Restaurantes / Lanchonetes,72,18247.0,39.46
MANGUEIRA,Ultraprocessado,Serviços ambulantes,21,18247.0,11.51
MANGUINHOS,In natura,Açougues / Padarias,21,28855.0,7.28
MANGUINHOS,In natura,Hortifrutigranjeiros,14,28855.0,4.85
MANGUINHOS,In natura,Peixarias,8,28855.0,2.77
MANGUINHOS,Misto,Hipermercados,2,28855.0,0.69
MANGUINHOS,Misto,Mercearias,41,28855.0,14.21
MANGUINHOS,Misto,Supermercados,1,28855.0,0.35
MANGUINHOS,Ultraprocessado,Cantinas / Alimentação preparada,73,28855.0,25.3
MANGUINHOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,16,28855.0,5.54
MANGUINHOS,Ultraprocessado,Restaurantes / Lanchonetes,127,28855.0,44.01
MANGUINHOS,Ultraprocessado,Serviços ambulantes,32,28855.0,11.09
MARACANA,In natura,Açougues / Padarias,28,23498.0,11.92
MARACANA,In natura,Hortifrutigranjeiros,5,23498.0,2.13
MARACANA,In natura,Peixarias,4,23498.0,1.7
MARACANA,Misto,Hipermercados,4,23498.0,1.7
MARACANA,Misto,Mercearias,13,23498.0,5.53
MARACANA,Misto,Supermercados,2,23498.0,0.85
MARACANA,Ultraprocessado,Cantinas / Alimentação preparada,120,23498.0,51.07
MARACANA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,31,23498.0,13.19
MARACANA,Ultraprocessado,Restaurantes / Lanchonetes,189,23498.0,80.43
MARACANA,Ultraprocessado,Serviços ambulantes,16,23498.0,6.81
MARE,In natura,Açougues / Padarias,70,124832.0,5.61
MARE,In natura,Hortifrutigranjeiros,30,124832.0,2.4
MARE,In natura,Peixarias,22,124832.0,1.76
MARE,Misto,Hipermercados,20,124832.0,1.6
MARE,Misto,Mercearias,138,124832.0,11.05
MARE,Misto,Supermercados,2,124832.0,0.16
MARE,Ultraprocessado,Cantinas / Alimentação preparada,179,124832.0,14.34
MARE,Ultraprocessado,Lojas de conveniência / Varejo alimentar,38,124832.0,3.04
MARE,Ultraprocessado,Restaurantes / Lanchonetes,292,124832.0,23.39
MARE,Ultraprocessado,Serviços ambulantes,63,124832.0,5.05
MARECHAL  HERMES,In natura,Açougues / Padarias,1,41507.0,0.24
MARECHAL  HERMES,Ultraprocessado,Restaurantes / Lanchonetes,1,41507.0,0.24
MARECHAL HERMES,In natura,Açougues / Padarias,60,41507.0,14.46
MARECHAL HERMES,In natura,Hortifrutigranjeiros,20,41507.0,4.82
MARECHAL HERMES,In natura,Peixarias,9,41507.0,2.17
MARECHAL HERMES,Misto,Hipermercados,15,41507.0,3.61
MARECHAL HERMES,Misto,Mercearias,61,41507.0,14.7
MARECHAL HERMES,Misto,Supermercados,4,41507.0,0.96
MARECHAL HERMES,Ultraprocessado,Cantinas / Alimentação preparada,224,41507.0,53.97
MARECHAL HERMES,Ultraprocessado,Lojas de conveniência / Varejo alimentar,27,41507.0,6.5
MARECHAL HERMES,Ultraprocessado,Restaurantes / Lanchonetes,233,41507.0,56.14
MARECHAL HERMES,Ultraprocessado,Serviços ambulantes,62,41507.0,14.94
MARIA DA GRACA,In natura,Açougues / Padarias,8,7209.0,11.1
MARIA DA GRACA,In natura,Hortifrutigranjeiros,4,7209.0,5.55
MARIA DA GRACA,Misto,Hipermercados,1,7209.0,1.39
MARIA DA GRACA,Misto,Mercearias,8,7209.0,11.1
MARIA DA GRACA,Ultraprocessado,Cantinas / Alimentação preparada,36,7209.0,49.94
MARIA DA GRACA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,4,7209.0,5.55
MARIA DA GRACA,Ultraprocessado,Restaurantes / Lanchonetes,40,7209.0,55.49
MARIA DA GRACA,Ultraprocessado,Serviços ambulantes,11,7209.0,15.26
MEIER,In natura,Açougues / Padarias,58,39700.0,14.61
MEIER,In natura,Hortifrutigranjeiros,19,39700.0,4.79
MEIER,In natura,Peixarias,11,39700.0,2.77
MEIER,Misto,Hipermercados,35,39700.0,8.82
MEIER,Misto,Mercearias,50,39700.0,12.59
MEIER,Misto,Supermercados,8,39700.0,2.02
MEIER,Ultraprocessado,Cantinas / Alimentação preparada,295,39700.0,74.31
